image_path,model_name,patch_size,orig_class,orig_logit,pert_class,pert_logit_target,pert_logit_pred,attack_success,patch_pos_y,patch_pos_x,time_seconds
/kaggle/input/imagenet1kvalid/00464/141898359624055.jpg,resnet50,8,533,0.2571,533,-1.0453,-1.0453,False,156,28,4.17
/kaggle/input/imagenet1kvalid/00464/141898359624055.jpg,resnet50,4,533,0.2571,533,-0.0095,-0.0095,False,126,32,4.17
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,128,610,1.7806,411,-5.6724,28.7880,True,20,24,4.03
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,64,610,1.7806,697,-3.2419,6.6188,True,40,72,4.17
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,32,610,1.7806,841,-2.3884,5.2933,True,62,104,4.17
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,16,610,1.7806,841,-0.7078,1.7408,True,77,112,4.04
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,8,610,1.7806,610,1.2144,1.2144,False,62,122,4.17
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet50,4,610,1.7806,610,1.7311,1.7311,False,62,124,4.04
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,128,481,2.2262,549,-6.5073,17.8784,True,96,24,4.17
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,64,481,2.2262,917,-4.3680,6.1845,True,124,76,4.17
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,32,481,2.2262,549,-2.6353,0.1700,True,156,57,4.03
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,16,481,2.2262,481,-0.8813,-0.8813,False,158,125,4.18
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,8,481,2.2262,481,0.7819,0.7819,False,165,132,4.04
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet50,4,481,2.2262,481,1.7765,1.7765,False,190,128,4.18
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,128,962,1.1222,937,-5.4776,21.3940,True,72,92,4.03
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,64,962,1.1222,935,-3.9643,5.6638,True,124,116,4.18
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,32,962,1.1222,935,-2.4634,0.7817,True,150,150,4.17
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,16,962,1.1222,935,-3.0177,0.1452,True,152,152,4.04
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,8,962,1.1222,962,0.3838,0.3838,False,156,158,4.17
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet50,4,962,1.1222,962,1.0227,1.0227,False,128,97,4.18
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,128,873,4.7160,682,-3.6362,6.4781,True,45,38,4.03
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,64,873,4.7160,821,-3.6496,4.1230,True,68,90,4.17
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,32,873,4.7160,839,-2.0786,-1.9813,True,89,121,4.03
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,16,873,4.7160,873,2.3143,2.3143,False,94,127,4.18
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,8,873,4.7160,873,4.0185,4.0185,False,94,94,4.18
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet50,4,873,4.7160,873,4.4965,4.4965,False,94,96,4.04
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,128,869,-0.1870,652,-6.7497,27.3969,True,0,56,4.17
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,64,869,-0.1870,652,-6.5422,16.9496,True,30,78,4.04
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,32,869,-0.1870,652,-5.9542,9.2858,True,48,94,4.17
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,16,869,-0.1870,652,-4.9192,3.1376,True,46,108,4.04
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,8,869,-0.1870,652,-2.9145,0.1676,True,48,116,4.13
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet50,4,869,-0.1870,869,-1.1781,-1.1781,False,50,119,4.18
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,128,295,2.1434,707,-6.7485,51.7559,True,0,76,4.04
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,64,295,2.1434,385,-6.4807,20.2603,True,51,86,4.17
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,32,295,2.1434,367,-5.7065,17.5710,True,75,85,4.17
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,16,295,2.1434,381,-5.4005,11.3968,True,94,92,4.04
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,8,295,2.1434,367,-0.9303,2.1306,True,94,94,4.18
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet50,4,295,2.1434,295,1.3952,1.3952,False,96,96,4.04
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,128,99,3.5409,86,-6.1228,17.0353,True,51,72,4.17
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,64,99,3.5409,97,-3.7346,17.7738,True,90,140,4.18
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,32,99,3.5409,86,-3.4587,2.0151,True,115,157,4.04
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,16,99,3.5409,97,-1.9825,3.7817,True,83,163,4.18
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,8,99,3.5409,99,0.6259,0.6259,False,90,164,4.04
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet50,4,99,3.5409,99,2.6495,2.6495,False,90,167,4.18
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,128,139,9.5281,98,-7.1795,57.0133,True,44,36,4.04
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,64,139,9.5281,98,-6.6307,29.3178,True,84,51,4.17
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,32,139,9.5281,98,-2.8386,5.3590,True,112,48,4.17
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,16,139,9.5281,97,0.0451,5.2752,True,123,50,4.05
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,8,139,9.5281,139,6.5318,6.5318,False,124,92,4.18
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet50,4,139,9.5281,139,9.3084,9.3084,False,127,95,4.17
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,128,466,11.7911,830,-4.7255,47.7814,True,44,0,4.03
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,64,466,11.7911,877,-0.8106,15.0469,True,69,0,4.18
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,32,466,11.7911,877,2.2392,3.1164,True,90,0,4.04
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,16,466,11.7911,466,2.6661,2.6661,False,96,18,4.17
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,8,466,11.7911,466,9.4817,9.4817,False,97,21,4.17
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet50,4,466,11.7911,466,10.8333,10.8333,False,96,0,4.05
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,128,587,1.0839,477,-4.2424,15.8299,True,28,18,4.17
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,64,587,1.0839,477,-2.0358,8.1941,True,64,0,4.03
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,32,587,1.0839,477,-1.3615,2.8396,True,76,28,4.17
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,16,587,1.0839,477,-1.4839,0.8290,True,84,32,4.18
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,8,587,1.0839,477,-0.6787,0.0577,True,92,30,4.04
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet50,4,587,1.0839,587,0.9692,0.9692,False,96,0,4.18
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,128,280,-2.0014,42,-6.8210,48.9939,True,40,42,4.03
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,64,280,-2.0014,293,-6.3894,24.1414,True,60,92,4.17
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,32,280,-2.0014,293,-5.8420,16.1891,True,66,118,4.17
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,16,280,-2.0014,293,-4.7134,3.9420,True,74,130,4.04
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,8,280,-2.0014,293,-3.2673,-1.5999,True,78,140,4.17
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet50,4,280,-2.0014,293,-2.9019,-2.8504,True,96,128,4.17
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,128,640,8.1048,828,-1.3863,15.5113,True,49,0,4.04
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,64,640,8.1048,640,3.3059,3.3059,False,23,136,4.17
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,32,640,8.1048,640,4.9354,4.9354,False,56,154,4.03
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,16,640,8.1048,640,7.1045,7.1045,False,64,158,4.18
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,8,640,8.1048,640,7.4062,7.4062,False,0,0,4.17
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet50,4,640,8.1048,640,7.8269,7.8269,False,0,0,4.04
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,128,541,-2.3309,420,-6.3874,54.1439,True,60,50,4.17
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,64,541,-2.3309,420,-6.3000,35.9063,True,79,94,4.04
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,32,541,-2.3309,420,-5.3646,17.7110,True,78,116,4.12
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,16,541,-2.3309,982,-6.1422,3.5551,True,86,85,4.18
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,8,541,-2.3309,541,-2.3555,-2.3555,False,0,0,4.04
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet50,4,541,-2.3309,541,-2.4231,-2.4231,False,0,0,4.18
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,128,640,-1.3608,787,-4.7848,16.4100,True,0,94,4.17
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,64,640,-1.3608,835,-3.2872,14.8210,True,0,144,4.03
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,32,640,-1.3608,835,-3.3896,5.0073,True,0,154,4.17
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,16,640,-1.3608,835,-2.4485,-0.3036,True,0,157,4.18
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,8,640,-1.3608,835,-1.9389,-1.4519,True,0,158,4.04
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet50,4,640,-1.3608,640,-1.5459,-1.5459,False,0,160,4.17
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,128,437,8.2418,517,-5.3581,24.5138,True,39,82,4.03
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,64,437,8.2418,832,-5.1034,14.2997,True,40,140,4.18
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,32,437,8.2418,442,-3.7047,6.1714,True,68,145,4.18
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,16,437,8.2418,437,3.5801,3.5801,False,84,145,4.04
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,8,437,8.2418,437,7.7955,7.7955,False,62,156,4.17
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet50,4,437,8.2418,437,8.0403,8.0403,False,46,158,4.05
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,128,26,2.0563,307,-7.4922,37.5452,True,50,54,4.17
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,64,26,2.0563,307,-6.7898,30.1255,True,80,96,4.17
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,32,26,2.0563,27,-3.8741,7.0500,True,96,126,4.03
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,16,26,2.0563,27,-1.3150,3.1043,True,104,137,4.18
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,8,26,2.0563,26,1.3834,1.3834,False,109,143,4.18
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet50,4,26,2.0563,26,1.7908,1.7908,False,110,144,4.04
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,128,118,4.4896,124,-4.5911,33.8545,True,92,24,4.17
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,64,118,4.4896,124,-1.7389,19.8111,True,156,20,4.04
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,32,118,4.4896,123,-1.1062,9.3422,True,164,30,4.17
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,16,118,4.4896,118,2.4414,2.4414,False,164,25,4.17
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,8,118,4.4896,118,3.0560,3.0560,False,163,34,4.04
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet50,4,118,4.4896,118,4.4205,4.4205,False,32,0,4.18
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,128,544,-1.8287,665,-6.3573,28.6153,True,96,50,4.04
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,64,544,-1.8287,665,-6.7015,18.5891,True,124,78,4.17
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,32,544,-1.8287,665,-6.4039,11.3890,True,143,106,4.08
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,16,544,-1.8287,665,-5.0355,-0.1512,True,137,120,4.08
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,8,544,-1.8287,444,-3.0476,-2.1333,True,216,70,4.18
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet50,4,544,-1.8287,544,-1.8738,-1.8738,False,0,0,4.04
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,128,946,-0.1168,985,-5.0099,20.8411,True,64,76,4.17
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,64,946,-0.1168,309,-4.6683,9.0762,True,80,142,4.10
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,32,946,-0.1168,985,-2.4116,0.6482,True,92,174,4.06
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,16,946,-0.1168,946,-1.4179,-1.4179,False,90,186,4.17
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,8,946,-0.1168,946,-0.4458,-0.4458,False,94,190,4.04
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet50,4,946,-0.1168,946,-0.3415,-0.3415,False,0,0,4.18
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,128,203,-0.0560,202,-6.2140,22.9471,True,26,78,4.17
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,64,203,-0.0560,188,-5.0710,14.4878,True,54,130,4.03
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,32,203,-0.0560,202,-5.2612,10.0273,True,80,146,4.17
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,16,203,-0.0560,202,-3.6456,3.6159,True,96,160,4.04
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,8,203,-0.0560,202,-1.2683,-0.1646,True,104,167,4.18
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet50,4,203,-0.0560,203,-0.4967,-0.4967,False,104,169,4.18
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,128,428,9.7332,792,-3.2121,36.3105,True,52,0,4.03
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,64,428,9.7332,703,-4.1409,15.5636,True,83,0,4.18
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,32,428,9.7332,792,-1.4631,3.6195,True,92,13,4.18
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,16,428,9.7332,428,5.2541,5.2541,False,92,24,4.04
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,8,428,9.7332,428,8.7766,8.7766,False,94,28,4.17
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet50,4,428,9.7332,428,9.2972,9.2972,False,95,32,4.05
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,128,151,0.3444,327,-5.9606,35.1000,True,0,54,4.17
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,64,151,0.3444,327,-6.2323,22.1395,True,34,85,4.17
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,32,151,0.3444,179,-5.4804,4.7953,True,54,108,4.03
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,16,151,0.3444,179,-4.8040,2.0052,True,54,124,4.18
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,8,151,0.3444,179,-2.3210,-0.4236,True,59,127,4.04
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet50,4,151,0.3444,151,-1.2284,-1.2284,False,62,127,4.15
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,128,503,6.9584,899,-5.5208,9.8649,True,0,72,4.17
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,64,503,6.9584,899,-3.8474,3.2168,True,13,104,4.04
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,32,503,6.9584,899,-0.8316,-0.1153,True,25,113,4.17
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,16,503,6.9584,503,3.1472,3.1472,False,30,121,4.18
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,8,503,6.9584,503,5.8940,5.8940,False,64,128,4.04
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet50,4,503,6.9584,503,6.5956,6.5956,False,65,131,4.18
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,128,425,4.8069,879,-6.2039,43.2449,True,66,31,4.17
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,64,425,4.8069,915,-6.1280,32.0595,True,120,78,4.03
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,32,425,4.8069,915,-4.3783,19.4543,True,148,108,4.17
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,16,425,4.8069,915,-0.4901,1.9390,True,154,124,4.08
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,8,425,4.8069,425,3.1883,3.1883,False,126,62,4.09
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet50,4,425,4.8069,425,4.3251,4.3251,False,128,63,4.17
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,128,966,4.5965,572,-5.7219,23.1199,True,36,76,4.03
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,64,966,4.5965,572,-5.1462,16.9829,True,70,106,4.18
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,32,966,4.5965,572,-2.9064,8.7329,True,92,116,4.17
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,16,966,4.5965,572,-0.4333,1.9591,True,92,116,4.04
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,8,966,4.5965,966,2.1953,2.1953,False,92,123,4.17
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,resnet50,4,966,4.5965,966,4.0320,4.0320,False,96,126,4.09
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,128,9,13.0760,267,-4.7092,26.8168,True,30,50,4.10
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,64,9,13.0760,267,-4.3233,18.7023,True,78,96,4.17
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,32,9,13.0760,9,6.9347,6.9347,False,40,0,4.03
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,16,9,13.0760,9,6.7527,6.7527,False,42,0,4.18
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,8,9,13.0760,9,8.2644,8.2644,False,46,0,4.18
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,resnet50,4,9,13.0760,9,10.6791,10.6791,False,48,0,4.04
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,128,650,-1.1774,593,-6.5267,48.3509,True,37,42,4.17
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,64,650,-1.1774,593,-6.4168,38.2242,True,70,56,4.17
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,32,650,-1.1774,593,-6.2143,25.7355,True,80,82,4.03
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,16,650,-1.1774,593,-5.4777,12.9114,True,92,94,4.17
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,8,650,-1.1774,593,-3.0857,1.9791,True,94,94,4.04
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,resnet50,4,650,-1.1774,593,-2.0535,-0.7473,True,94,94,4.18
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,128,462,0.0990,501,-6.2961,19.9500,True,54,46,4.17
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,64,462,0.0990,501,-5.2577,10.2099,True,82,88,4.03
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,32,462,0.0990,501,-4.1281,5.0337,True,114,112,4.17
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,16,462,0.0990,501,-3.2407,2.0530,True,120,124,4.18
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,8,462,0.0990,501,-0.6478,0.1017,True,126,124,4.04
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,resnet50,4,462,0.0990,462,-0.0131,-0.0131,False,0,0,4.17
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,128,161,4.5652,163,-4.9093,11.7575,True,12,16,4.03
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,64,161,4.5652,163,-2.5712,5.7137,True,44,44,4.18
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,32,161,4.5652,163,0.0841,0.1933,True,60,50,4.17
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,16,161,4.5652,161,3.1046,3.1046,False,69,64,4.04
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,8,161,4.5652,161,4.1955,4.1955,False,68,67,4.17
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,resnet50,4,161,4.5652,161,4.3815,4.3815,False,70,72,4.18
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,128,503,3.0564,527,-6.0857,9.9595,True,14,28,4.04
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,64,503,3.0564,441,-5.6459,16.4155,True,38,56,4.17
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,32,503,3.0564,527,-5.4480,4.6553,True,66,84,4.03
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,16,503,3.0564,527,-4.1467,1.4310,True,79,94,4.18
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,8,503,3.0564,527,-0.9335,0.1708,True,76,93,4.18
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,resnet50,4,503,3.0564,503,1.8516,1.8516,False,70,104,4.04
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,resnet50,128,934,10.2081,114,-5.2131,37.3186,True,48,56,4.17
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,resnet50,64,934,10.2081,591,-4.4249,10.9528,True,78,92,4.04
